Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,Top_10_Moves,Is_Capture
g8e7,g8,e7,n,,0,"['e5d4', 'e5f4', 'd8h4', 'd8e7', 'd8f6', 'b6a4', 'a7a6', 'b6d7', 'c7d6', 'e5e4']",1
e8d7,e8,d7,k,,0,"['e7g8', 'e8d7', 'e8f7']",1
c7c5,c7,c5,p,,0,"['c7c5', 'd7d5', 'g8f6', 'g7g6', 'd7d6', 'e7e6', 'b8c6', 'f7f5', 'b7b6', 'c7c6']",1
g8f6,g8,f6,n,,0,"['d8b6', 'f7f5', 'd7d6', 'g8f6', 'd8a5', 'e7e6', 'a7a6', 'h7h6', 'b7b5', 'h7h5']",1
e7e6,e7,e6,p,,0,"['e7e6', 'g7g6', 'd8a5', 'a7a6', 'h7h6', 'e7e5', 'a7a5', 'b8a6', 'b7b6', 'b7b5']",1
d7d6,d7,d6,p,,0,"['d7d6', 'h7h5', 'g7g6', 'h7h6', 'd8c7', 'e6d5', 'd8e7', 'b7b5', 'b7b6', 'd8a5']",1
e6d5,e6,d5,p,P,0,"['f8e7', 'e6d5', 'h7h6', 'e6e5', 'g7g6', 'b8a6', 'a7a6', 'c8d7', 'h7h5', 'a7a5']",1
f8e7,f8,e7,b,,0,"['f8e7', 'f6d5', 'b8c6', 'b8a6', 'a7a6', 'b8d7', 'd8c7', 'd8a5', 'd8b6', 'a7a5']",1
e8g8,e8,g8,k,,0,"['e8g8', 'f6d5', 'b8c6', 'h7h6', 'b8a6', 'a7a6', 'd8a5', 'b8d7', 'a7a5', 'd8c7']",1
b8c6,b8,c6,n,,0,"['b8a6', 'f8e8', 'g8h8', 'f6d5', 'b8c6', 'b8d7', 'h7h6', 'f6h5', 'a7a5', 'f6g4']",1
f8e8,f8,e8,r,,0,"['f6h5', 'c6b4', 'c8g4', 'f8e8', 'a8b8', 'c8d7', 'c8e6', 'h7h6', 'd8e8', 'd8c7']",1
e7f8,e7,f8,b,,0,"['f6d5', 'c8e6', 'h7h6', 'c8g4', 'e7f8', 'a7a6', 'c8d7', 'a8b8', 'd8d7', 'c6b4']",1
c8d7,c8,d7,b,,0,"['h7h6', 'c6e7', 'a8b8', 'f6d5', 'c6e5', 'd8d7', 'c8e6', 'f8e7', 'c8g4', 'd8a5']",1
a8b8,a8,b8,r,,0,"['d8b6', 'f6d5', 'd8a5', 'a8c8', 'h7h6', 'b7b6', 'a7a5', 'a7a6', 'a8b8', 'd8b8']",1
b7b5,b7,b5,p,,0,"['f6d5', 'd7g4', 'b7b5', 'd8b6', 'd8c8', 'c6e5', 'h7h6', 'f6h5', 'a7a6', 'd8e7']",1
d7c6,d7,c6,b,B,0,"['d7c6', 'b5b4', 'e8e4', 'f6h5', 'h7h6', 'g7g6', 'd8b6', 'g7g5', 'a7a6', 'a7a5']",1
d6e5,d6,e5,p,P,0,"['d6e5', 'c6f3', 'b5b4', 'f6h5', 'f6d7', 'f6g4', 'g7g5', 'e8e5', 'h7h6', 'd8c8']",1
c6a8,c6,a8,b,,0,"['d8d2', 'c6b7', 'c6d7', 'c6a8', 'c6e4', 'b5b4', 'e8e5', 'h7h6', 'c6d5', 'h7h5']",1
b8d8,b8,d8,r,Q,0,"['b8d8', 'e8d8', 'b8c8', 'a8g2', 'b5b4', 'a8f3', 'e8e5', 'a8d5', 'f6d5', 'f6g4']",1
e8d8,e8,d8,r,R,0,"['e8d8', 'a8c6', 'b5b4', 'g7g6', 'c5c4', 'a7a5', 'g7g5', 'f8d6', 'h7h6', 'e8e5']",1
f6d5,f6,d5,n,,0,"['f6h5', 'f6d5', 'd8b8', 'd8e8', 'a7a6', 'a7a5', 'a8b7', 'h7h5', 'f6e4', 'h7h6']",1
d8e8,d8,e8,r,,0,"['a7a6', 'd5b6', 'd8e8', 'f7f6', 'g7g5', 'a8b7', 'f7f5', 'h7h6', 'a7a5', 'd8b8']",1
e8d8,e8,d8,r,,0,"['e8e1', 'e8d8', 'a8c6', 'e8e6', 'e8e7', 'f8e7', 'd5f6', 'c5c4', 'd5e7', 'e8c8']",1
a8b7,a8,b7,b,,0,"['c5c4', 'a8c6', 'a8b7', 'd5c7', 'd5b6', 'g7g5', 'f7f5', 'f7f6', 'd8c8', 'h7h6']",1
d8d5,d8,d5,r,N,0,"['d8d5', 'b7d5', 'c5c4', 'f7f6', 'a7a6', 'f7f5', 'h7h6', 'h7h5', 'a7a5', 'g7g5']",1
c5c4,c5,c4,p,,0,"['c5c4', 'b7a6', 'd5d8', 'f7f6', 'h7h6', 'a7a5', 'g7g5', 'a7a6', 'h7h5', 'g7g6']",1
d5d2,d5,d2,r,,0,"['d5d2', 'd5d8', 'f8b4', 'd5d4', 'd5c5', 'd5d7', 'd5b5', 'd5h5', 'd5g5', 'd5a5']",1
d2d4,d2,d4,r,,0,"['d2d4', 'd2d8', 'd2d7', 'c4c3', 'f8b4', 'a7a5', 'd2e2', 'a7a6', 'f8c5', 'b7c8']",1
d4e4,d4,e4,r,,0,"['d4d6', 'd4e4', 'f8b4', 'd4d8', 'd4d7', 'd4h4', 'a7a5', 'f8c5', 'f8d6', 'f7f5']",1
g7g6,g7,g6,p,,0,"['c4c3', 'a7a5', 'e4e6', 'a7a6', 'f7f6', 'f7f5', 'h7h6', 'e4e8', 'h7h5', 'f8b4']",1
g8g7,g8,g7,k,,0,"['a7a6', 'c4c3', 'f7f5', 'e4e5', 'e4e6', 'a7a5', 'g8g7', 'f7f6', 'h7h5', 'g6g5']",1
f7f6,f7,f6,p,,0,"['f7f6', 'g7h6', 'g7g8', 'e4d4', 'e4e5']",1
e4e7,e4,e7,r,,0,"['e4e7', 'g7g8', 'g7h6', 'f8e7', 'g7h8']",1
f8e7,f8,e7,b,R,0,"['f8e7', 'g7g8', 'g7h6', 'g7h8']",1
f6f5,f6,f5,p,,0,"['g7f7', 'g6g5', 'f6f5', 'h7h5', 'c4c3', 'b7a8', 'e7b4', 'e7f8', 'e7d8', 'g7f8']",1
e7f6,e7,f6,b,,0,"['g7f7', 'g7f6', 'e7b4', 'g7f8', 'h7h5', 'e7f6', 'e7d8', 'b7a8', 'g7g8', 'g6g5']",1
f6g5,f6,g5,b,,0,"['f6g5', 'g7f7', 'f6d8', 'f6h4', 'g7g8', 'b7a8', 'f6e7', 'f6e5', 'g6g5', 'h7h5']",1
b7c6,b7,c6,b,,0,"['b7a8', 'b7c6', 'g7f7', 'g7f6', 'b7c8', 'g5h6', 'g5d2', 'g5d8', 'g7g8', 'h7h6']",1
c6a4,c6,a4,b,,0,"['g5d8', 'g7f6', 'g7f7', 'c6b7', 'h7h5', 'g7g8', 'c6a4', 'g5h4', 'g5e7', 'h7h6']",1
g5f6,g5,f6,b,,0,"['f5f4', 'g7f6', 'g5e7', 'g5f6', 'g5d8', 'g5h4', 'a4b3', 'h7h6', 'g5e3', 'g7h6']",1
g6g5,g6,g5,p,,0,"['g7f7', 'g6g5', 'f6d8', 'f6e7', 'a4b3', 'g7g8', 'f6h4', 'h7h5', 'h7h6', 'a4b5']",1
g7g6,g7,g6,k,,0,"['f5f4', 'h7h5', 'h7h6', 'a4b5', 'a4d7', 'a4e8', 'a4b3', 'g7f7', 'g7g6', 'a4d1']",1
g6f6,g6,f6,k,B,0,"['g6f6', 'f5f4', 'h7h5', 'g5g4', 'g6h5', 'a4b3', 'h7h6', 'a4b5', 'a4d1', 'a4d7']",1
f6e5,f6,e5,k,,0,"['f6e5', 'a4d1', 'g5g4', 'f6g6', 'f6e7', 'a4b5', 'a4b3', 'f6e6', 'h7h6', 'f5f4']",1
h7h5,h7,h5,p,,0,"['f5f4', 'e5d6', 'g5g4', 'a4e8', 'a4d1', 'a4b5', 'a4d7', 'a4b3', 'e5e6', 'h7h5']",1
e5f6,e5,f6,k,,0,"['g5f4', 'e5e6', 'e5f6', 'e5d6']",1
g5h4,g5,h4,p,P,0,"['g5g4', 'a4d7', 'g5h4', 'g5f4', 'a4b3', 'a4c2', 'f6e7', 'a4c6', 'a4e8', 'a4d1']",1
f6e6,f6,e6,k,,0,"['f6e6', 'a4d7', 'f6f7', 'f6g7', 'a4d1', 'a4b3', 'f6e7', 'f6g6', 'a4b5', 'a4c6']",1
a4b3,a4,b3,b,,0,"['a4d1', 'a4c6', 'a4d7', 'a4b5', 'e6d6', 'a4b3', 'e6d7', 'e6e7', 'e6f6', 'e6f7']",1
e6d6,e6,d6,k,,0,"['b3d1', 'e6d6', 'b3a4', 'e6d7', 'e6f6', 'b3c2', 'e6f7', 'b3a2']",1
b3a2,b3,a2,b,,0,"['d6e7', 'b3a2', 'd6c7', 'd6e6', 'b3c2', 'b3d1', 'b3a4']",1
d6e6,d6,e6,k,,0,"['d6c6', 'd6d7', 'd6c7', 'd6e6', 'd6e7']",1
e6d6,e6,d6,k,,0,"['e6d6', 'a2b3', 'e6e7', 'e6f6', 'a2b1']",1
d6c6,d6,c6,k,,0,"['a2c4', 'd6c6', 'd6e6', 'd6e7', 'd6d7', 'd6c7']",1
a2b3,a2,b3,b,,0,"['a2c4', 'c6b7', 'a2b3', 'c6d7', 'a2b1', 'c6c7']",1
c6b5,c6,b5,k,,0,"['b3c4', 'c6b5', 'b3c2', 'c6d7', 'b3d1', 'c6b7', 'b3a2', 'b3a4', 'c6c7']",1
b3e6,b3,e6,b,,0,"['b5a4', 'b3d1', 'b5a5', 'b3g8', 'b5a6', 'b3e6', 'b3a2', 'b3f7', 'b3c2', 'b3a4']",1
e6c8,e6,c8,b,,0,"['e6c8', 'b5a4', 'e6c4', 'e6f7', 'b5a6', 'e6b3', 'e6g8', 'e6d7', 'e6d5', 'b5c6']",1
b5c6,b5,c6,k,,0,"['c8b7', 'b5a6', 'b5a4', 'c8a6', 'c8e6', 'c8d7', 'b5c6']",1
c6b5,c6,b5,k,,0,"['c6b5', 'c6d6', 'c6b7', 'c6c7']",1
b5a4,b5,a4,k,,0,"['c8a6', 'b5a6', 'b5a4', 'c8e6', 'c8d7', 'c8b7']",1
a4b3,a4,b3,k,,0,"['c8a6', 'a4b3', 'a4b5', 'a4a3', 'c8b7', 'c8e6', 'c8d7']",1
c8a6,c8,a6,b,,0,"['c8a6', 'c8e6', 'b3c3', 'c8d7', 'b3c2', 'b3b2', 'c8b7', 'b3a3', 'b3a4', 'b3a2']",1
a6f1,a6,f1,b,,0,"['a6b5', 'a6d3', 'a6f1', 'a6e2', 'a6c4', 'b3c2', 'a6c8', 'b3a3', 'b3a4', 'b3a2']",1
b3c3,b3,c3,k,P,0,"['b3a3', 'b3b2', 'b3c2', 'f1e2', 'f1c4', 'f1d3', 'f1g2', 'b3c3', 'b3a4', 'f1h3']",1
c3b4,c3,b4,k,,0,"['f1h3', 'c3b3', 'c3d2', 'f1g2', 'f1e2', 'f1d3', 'c3d4', 'c3b4', 'c3b2', 'c3c2']",1
f1b5,f1,b5,b,P,0,"['f1g2', 'f1h3', 'f1e2', 'f1c4', 'b4c3', 'b4b3', 'b4a4', 'f1b5', 'b4a3', 'f1d3']",1
b5e2,b5,e2,b,,0,"['b5f1', 'b5d7', 'b5c4', 'b5d3', 'b4c3', 'b5a4', 'b5e2', 'b5c6', 'b5e8', 'b5a6']",1
b4c3,b4,c3,k,,0,"['b4a4', 'b4c3', 'b4b3']",1
e2g4,e2,g4,b,,0,"['c3d2', 'c3b2', 'c3d4', 'e2f1', 'e2g4', 'e2c4', 'c3b3', 'e2d3', 'e2f3', 'e2d1']",1
g4e2,g4,e2,b,,0,"['g4e2', 'g4d1', 'g4c8', 'g4e6', 'c3d4', 'c3b4', 'c3b3', 'c3c2', 'c3b2', 'c3d2']",1
c3d2,c3,d2,k,,0,"['c3d2', 'c3b3', 'c3b2', 'e2f1', 'c3d4', 'e2d1', 'c3b4', 'e2c4', 'e2g4', 'e2d3']",1
d2e1,d2,e1,k,,0,"['d2c2', 'd2e1', 'd2d1', 'd2d3', 'e2c4', 'd2c1']",1
e1f2,e1,f2,k,,0,"['e1f2', 'e1d2', 'e2d3', 'e2f3', 'e2g4', 'e2d1', 'e2f1', 'e2b5', 'e2c4', 'e2a6']",1
f2e1,f2,e1,k,,0,"['e2d1', 'f2g2', 'f2e1', 'e2f3', 'f2g1', 'e2g4', 'e2f1', 'f2f3', 'f2f1', 'e2d3']",1
e1d2,e1,d2,k,,0,"['e2g4', 'e2d1', 'e2d3', 'e2f1', 'e2c4', 'e1d1', 'e1f1', 'e1f2', 'e1d2', 'e2f3']",1
c7c5,c7,c5,p,,0,"['c7c5', 'd7d5', 'g8f6', 'g7g6', 'd7d6', 'e7e6', 'b8c6', 'f7f5', 'b7b6', 'c7c6']",1
g8f6,g8,f6,n,,0,"['g8f6', 'c5d4', 'e7e6', 'b8c6', 'd7d5', 'd7d6', 'd8a5', 'a7a6', 'a7a5', 'b7b6']",1
d7d5,d7,d5,p,,0,"['e7e6', 'd8b6', 'g7g6', 'd7d5', 'd8a5', 'f6h5', 'b7b6', 'c5d4', 'f6d5', 'b8c6']",1
c8g4,c8,g4,b,,0,"['d8b6', 'e7e6', 'b8c6', 'c5c4', 'g7g6', 'c5d4', 'a7a5', 'b7b6', 'c8d7', 'f6d7']",1
e7e6,e7,e6,p,,0,"['d8b6', 'c5d4', 'b8d7', 'b8c6', 'e7e6', 'a7a6', 'g4f3', 'c5c4', 'f6d7', 'd8a5']",1
d8b6,d8,b6,q,,0,"['b8c6', 'g4f3', 'f6d7', 'd8d7', 'f8d6', 'g4h5', 'f8e7', 'h7h6', 'd8b6', 'c5d4']",1
c5d4,c5,d4,p,P,0,"['c5c4', 'b8c6', 'b8d7', 'f6d7', 'g4f3', 'f8e7', 'b6b3', 'h7h6', 'g7g5', 'g7g6']",1
f8d6,f8,d6,b,,0,"['b6b3', 'f6d7', 'b8c6', 'h7h6', 'f8e7', 'g4f3', 'b8d7', 'e8e7', 'f6h5', 'e8d8']",1
b6d6,b6,d6,q,B,0,"['b6d6', 'g4f3', 'b6b3', 'b8d7', 'f6e4', 'g4f5', 'b8c6', 'h7h5', 'f6d7', 'b6c6']",1
b8c6,b8,c6,n,,0,"['d6c7', 'd6e7', 'g4f3', 'b8c6', 'b8d7', 'e8g8', 'a7a6', 'b7b5', 'a7a5', 'e8d8']",1
b7b6,b7,b6,p,,0,"['g4f3', 'e8g8', 'd6c7', 'a8b8', 'b7b6', 'd6b8', 'd6d7', 'd6e7', 'h7h5', 'c6a5']",1
e8g8,e8,g8,k,,0,"['e8g8', 'g4f3', 'f6d7', 'e8d8', 'e8c8', 'a8c8', 'a7a6', 'e8e7', 'f6e4', 'g4f5']",1
g4h5,g4,h5,b,,0,"['g4h5', 'g4f3', 'g4f5', 'c6a5', 'a7a6', 'h7h5', 'e6e5', 'a7a5', 'g4h3', 'c6e7']",1
c6e7,c6,e7,n,,0,"['c6a5', 'a7a6', 'h5f3', 'a8c8', 'f8c8', 'c6e7', 'c6d8', 'g7g5', 'f6e4', 'g7g6']",1
a8c8,a8,c8,r,,0,"['h7h6', 'h5g6', 'f8d8', 'f8b8', 'a7a5', 'a8b8', 'd6c7', 'g7g5', 'f6e8', 'f8c8']",1
e7c6,e7,c6,n,,0,"['c8c7', 'h5e2', 'f8d8', 'h7h6', 'f8e8', 'e7f5', 'h5g6', 'c8b8', 'g8h8', 'e7c6']",1
f6h5,f6,h5,n,B,0,"['f6h5', 'c6a5', 'c6e7', 'd6e5', 'f6g4', 'd6c7', 'f6e4', 'g7g6', 'd6e7', 'c6e5']",1
h5f4,h5,f4,n,,0,"['h5f4', 'h5f6', 'g7g6', 'c6e5', 'c6b4', 'f7f6', 'c6d4', 'h5g3', 'd6c7', 'f7f5']",1
f4g6,f4,g6,n,,0,"['c6e5', 'f4g6', 'g7g5', 'f7f6', 'h7h5', 'd6e5', 'd6c7', 'c6b4', 'f4g2', 'c6d8']",1
h7g6,h7,g6,p,N,0,"['h7g6', 'f7g6', 'c6d4', 'f8d8', 'a7a5', 'c8d8', 'd6d8', 'f7f5', 'd6b4', 'b6b5']",1
e6e5,e6,e5,p,,0,"['e6e5', 'b6b5', 'd6e7', 'c8c7', 'c6e7', 'c8b8', 'c8d8', 'c6a5', 'a7a5', 'c6b8']",1
c6e5,c6,e5,n,P,0,"['c6e5', 'd6e6', 'd6e7', 'f7f5', 'd6c5', 'd6b8', 'd6c7', 'd6d8', 'd6e5', 'c8d8']",1
c8e8,c8,e8,r,,0,"['f8e8', 'e5c4', 'c8e8', 'f7f6', 'd5d4', 'a7a5', 'f7f5', 'c8d8', 'd6b8', 'b6b5']",1
e5f3,e5,f3,n,N,1,"['e5f3', 'e5c4', 'f7f6', 'd5d4', 'd6b8', 'e8e6', 'e8e7', 'd6c7', 'a7a5', 'e5d3']",1
e8e6,e8,e6,r,,0,"['d5d4', 'd6c6', 'd6d7', 'e8e6', 'e8e5', 'a7a5', 'd6d8', 'a7a6', 'd6c5', 'b6b5']",1
f7e6,f7,e6,p,R,0,"['f7e6', 'd6e6', 'd6a3', 'd6h2', 'd6b4', 'd6c7', 'd6g3', 'd6f4', 'd6d8', 'd6b8']",1
f8f3,f8,f3,r,Q,0,"['f8f3', 'f8f4', 'e6e5', 'd6d7', 'd6c5', 'd5d4', 'g8h7', 'd6f4', 'd6c6', 'd6e7']",1
c7c6,c7,c6,p,,0,"['c7c6', 'g8f6', 'e7e6', 'b8c6', 'e7e5', 'd7d6', 'c7c5', 'f7f5', 'a7a5', 'd7d5']",1
d7d5,d7,d5,p,,0,"['d7d5', 'g8f6', 'a7a6', 'c6c5', 'd7d6', 'g7g6', 'e7e5', 'e7e6', 'b7b6', 'h7h5']",1
c6d5,c6,d5,p,P,0,"['g8f6', 'c6d5', 'f7f5', 'a7a6', 'g7g6', 'h7h6', 'd8b6', 'd8a5', 'c8d7', 'a7a5']",1
d8d5,d8,d5,q,P,0,"['g8f6', 'a7a6', 'd8d5', 'b8d7', 'g7g6', 'e7e5', 'd8c7', 'g8h6', 'e7e6', 'd8d6']",1
g8f6,g8,f6,n,,0,"['d5a5', 'd5d7', 'd5f5', 'd5d6', 'd5e5', 'd5e6', 'd5d8', 'd5d4', 'd5c6', 'c8e6']",1
f6d5,f6,d5,n,N,0,"['f6d5', 'b8a6', 'e8d8', 'e7e6', 'b8c6', 'b8d7', 'b7b5', 'c8d7', 'c8e6', 'c8f5']",1
e2e4,e2,e4,P,,0,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']",1
b1c3,b1,c3,N,,0,"['e4d5', 'b1c3', 'e4e5', 'd2d3', 'd1f3', 'd1e2', 'f2f3', 'g1f3', 'c2c3', 'f1d3']",1
c3e4,c3,e4,N,p,0,"['d2d3', 'c3e4', 'g1e2', 'd1e2', 'f2f3', 'h2h3', 'a2a3', 'd2d4', 'g2g4', 'g2g3']",1
e4g3,e4,g3,N,,0,"['f1b5', 'g1f3', 'd1f3', 'e4g3', 'c2c3', 'e4c3', 'f1c4', 'd2d4', 'e4c5', 'g2g4']",1
g1f3,g1,f3,N,,0,"['f1d3', 'g1f3', 'f1c4', 'c2c3', 'd2d3', 'h2h3', 'f1b5', 'd1e2', 'a2a3', 'f1e2']",1
f1e2,f1,e2,B,,0,"['f1b5', 'f1c4', 'f1e2', 'c2c3', 'b2b3', 'h2h3', 'a2a3', 'd2d3', 'a2a4', 'b2b4']",1
h2h3,h2,h3,P,,0,"['c2c3', 'e1g1', 'd2d4', 'a2a4', 'd2d3', 'a2a3', 'g3f1', 'h2h3', 'e2b5', 'e2f1']",1
e2f3,e2,f3,B,b,0,"['e2f3', 'g2f3', 'g3f5', 'e1g1', 'a1b1', 'c2c3', 'g3h5', 'c2c4', 'e2b5', 'b2b4']",1
e1g1,e1,g1,K,,0,"['f3c6', 'e1g1', 'a2a3', 'd2d3', 'd1e2', 'g3e2', 'c2c3', 'a2a4', 'h3h4', 'g3f1']",1
c2c3,c2,c3,P,,0,"['f3c6', 'g3e2', 'd2d3', 'f1e1', 'g1h1', 'g3e4', 'c2c3', 'a1b1', 'b2b3', 'a2a4']",1
f3e2,f3,e2,B,,0,"['f3b7', 'f3e2', 'd2d4', 'b2b4', 'a2a4', 'b2b3', 'a2a3', 'd1e2', 'f3e4', 'd2d3']",1
d2d4,d2,d4,P,,0,"['d1b3', 'a2a4', 'd2d3', 'g3h5', 'd1a4', 'd2d4', 'b2b3', 'a2a3', 'b2b4', 'g3h1']",1
c1g5,c1,g5,B,,0,"['c1g5', 'b2b4', 'g3h5', 'e2f3', 'd1b3', 'c1e3', 'd1c2', 'a2a4', 'a1b1', 'd1e1']",1
e2d3,e2,d3,B,,0,"['g3h5', 'g3e4', 'f1e1', 'd1c2', 'e2d3', 'a2a4', 'a2a3', 'g5c1', 'd1d3', 'g1h2']",1
g3e4,g3,e4,N,,0,"['g3h5', 'g3e4', 'd3g6', 'd1c2', 'd1b3', 'a2a4', 'f1e1', 'h3h4', 'g5d2', 'g5c1']",1
f2f4,f2,f4,P,,0,"['d1f3', 'f2f4', 'h3h4', 'f1e1', 'g2g3', 'a2a4', 'd3c2', 'd1e2', 'd3b1', 'a2a3']",1
d1f3,d1,f3,Q,,0,"['a2a3', 'h3h4', 'f4f5', 'd1f3', 'g2g3', 'g1h1', 'd3c2', 'a2a4', 'd3b1', 'b2b4']",1
g2g4,g2,g4,P,,0,"['e4g3', 'g5f6', 'e4f2', 'e4f6', 'f4f5', 'h3h4', 'e4c5', 'a1e1', 'g2g3', 'e4d2']",1
g5e7,g5,e7,B,b,0,"['g5e7', 'd3e4', 'f3e4', 'h3h4', 'g5h6', 'd3c2', 'a1e1', 'a1d1', 'a2a3', 'g1h1']",1
d3e4,d3,e4,B,n,0,"['d3e4', 'f3e4', 'f4f5', 'h3h4', 'a1e1', 'f3g2', 'g1h1', 'g1h2', 'a1d1', 'g4g5']",1
f4f5,f4,f5,P,,0,"['a1e1', 'e4d3', 'f1f2', 'e4c2', 'a2a4', 'f1e1', 'a2a3', 'a1d1', 'a1b1', 'b2b3']",1
e4f5,e4,f5,B,p,0,"['e4f5', 'f3f5', 'g4f5', 'e4c2', 'e4d3', 'e4b1', 'a2a4', 'a2a3', 'e4c6', 'a1e1']",1
f5g6,f5,g6,B,n,0,"['f5d3', 'f5c2', 'f5g6', 'a1e1', 'f5b1', 'f3f2', 'f5e4', 'f5d7', 'c3c4', 'f3g2']",1
f1f2,f1,f2,R,,0,"['f1f2', 'a1e1', 'g1h2', 'f3f5', 'a2a3', 'a1b1', 'a2a4', 'a1c1', 'a1d1', 'g1h1']",1
a1f1,a1,f1,R,,0,"['f3f5', 'a1f1', 'a1c1', 'a1d1', 'd4d5', 'a2a4', 'f2e2', 'g1h2', 'f2f1', 'f2h2']",1
g1h2,g1,h2,K,,0,"['f3f5', 'a2a3', 'g1g2', 'd4d5', 'a2a4', 'g1h2', 'f3d1', 'f3g2', 'f3g3', 'b2b3']",1
h2g2,h2,g2,K,,0,"['f3g3', 'f3f4', 'h2h1', 'h2g1', 'h2g2']",1
f3f5,f3,f5,Q,,0,"['f3f5', 'a2a4', 'd4d5', 'g2g1', 'a2a3', 'g2h2', 'b2b3', 'b2b4', 'f2d2', 'c3c4']",1
f5g6,f5,g6,Q,q,0,"['f5g6', 'f2e2', 'f5f3', 'a2a4', 'a2a3', 'f1d1', 'h3h4', 'g2g1', 'b2b4', 'b2b3']",1
f1f2,f1,f2,R,r,0,"['g2f2', 'f1f2', 'g2g3', 'g2h1', 'g2g1']",1
g2g3,g2,g3,K,,0,"['a2a4', 'h3h4', 'g2f3', 'g2g3', 'g4g5', 'f2d2', 'g2f1', 'a2a3', 'b2b4', 'f2f3']",1
g3g2,g3,g2,K,,0,"['g3g2', 'f2f3', 'g3h2', 'g3f4', 'g3h4']",1
f2d2,f2,d2,R,,0,"['f2f3', 'f2d2', 'f2f1', 'h3h4', 'a2a4', 'a2a3', 'f2f4', 'g4g5', 'f2c2', 'c3c4']",1
h3h4,h3,h4,P,,0,"['h3h4', 'd4d5', 'a2a3', 'g4g5', 'c3c4', 'd2f2', 'd2c2', 'g2h2', 'a2a4', 'g2h1']",1
g2f2,g2,f2,K,,0,"['g2f2', 'h4h5', 'c3c4', 'd2f2', 'g4g5', 'a2a4', 'd2c2', 'g2h2', 'd2d1', 'b2b4']",1
f2f3,f2,f3,K,,0,"['f2f3', 'd2e2', 'b2b3', 'd2d3', 'd2d1', 'f2g3', 'a2a4', 'g4g5', 'a2a3', 'h4h5']",1
d2e2,d2,e2,R,,1,"['d2e2', 'a2a4', 'c3c4', 'd2f2', 'f3f2', 'b2b3', 'd2g2', 'd2h2', 'f3g2', 'f3g3']",1
f3e2,f3,e2,K,r,0,"['f3e2', 'd4d5', 'h4h5', 'c3c4', 'a2a3', 'b2b4', 'b2b3', 'g4g5', 'f3f4', 'a2a4']",1
e2d3,e2,d3,K,,0,"['e2d3', 'e2e3', 'e2f3', 'a2a4', 'b2b4', 'a2a3', 'e2d2', 'b2b3', 'e2f2', 'e2f1']",1
b2b4,b2,b4,P,,0,"['b2b3', 'a2a3', 'd3e3', 'h4h5', 'g4g5', 'a2a4', 'b2b4', 'd3d2', 'd3c2', 'd3e2']",1
g4g5,g4,g5,P,,0,"['d3e3', 'h4h5', 'g4g5', 'a2a3', 'a2a4', 'd3d2', 'd3c2', 'd3e2', 'c3c4']",1
a2a3,a2,a3,P,,0,"['d3e3', 'a2a3', 'a2a4', 'd3d2', 'd3c2', 'd3e2', 'c3c4', 'h4h5']",1
d3e3,d3,e3,K,,0,"['c3c4', 'd3e2', 'd3e3', 'd3d2', 'd3c2', 'a3a4', 'd4d5', 'h4h5']",1
e3d3,e3,d3,K,,0,"['e3f4', 'e3d3', 'e3f3', 'e3e2', 'a3a4', 'e3f2', 'e3d2', 'c3c4', 'h4h5']",1
c3c4,c3,c4,P,,0,"['c3c4', 'd3e2', 'd3e3', 'd3d2', 'd3c2', 'a3a4', 'd4d5', 'h4h5']",1
c4b5,c4,b5,P,p,0,"['d4d5', 'c4c5', 'c4b5', 'd3c3', 'a3a4', 'd3c2', 'd3e3', 'd3d2', 'd3e2', 'h4h5']",1
d3e3,d3,e3,K,,0,"['d3e3', 'd3c2', 'd3d2', 'd3e2', 'd3c3', 'a3a4', 'd4d5', 'h4h5']",1
e3d3,e3,d3,K,,0,"['e3d3', 'e3f3', 'e3f4', 'e3e2', 'e3f2', 'e3d2', 'h4h5', 'a3a4']",1
d3c3,d3,c3,K,,0,"['d3d2', 'd3c2', 'd3e2', 'd3c3', 'd3e3', 'a3a4', 'd4d5', 'h4h5']",1
c3d3,c3,d3,K,,0,"['c3d3', 'c3d2', 'c3b2', 'c3c2', 'c3b3', 'h4h5', 'a3a4']",1
d3e3,d3,e3,K,,0,"['d3d2', 'd3c2', 'd3e2', 'd3c3', 'd3e3', 'a3a4', 'd4d5', 'h4h5']",1
e3d3,e3,d3,K,,0,"['e3d3', 'e3f3', 'e3f4', 'e3f2', 'e3d2', 'e3e2', 'h4h5', 'a3a4']",1
e2e4,e2,e4,P,,0,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']",1
b1c3,b1,c3,N,,0,"['e4e5', 'g1f3', 'd2d4', 'f1e2', 'b1c3', 'c2c4', 'g2g3', 'g1e2', 'h2h3', 'h2h4']",1
d2d4,d2,d4,P,,0,"['d2d4', 'e4d5', 'e4e5', 'g1f3', 'a2a4', 'h2h3', 'd2d3', 'g2g3', 'f1b5', 'd1e2']",1
c3e4,c3,e4,N,p,0,"['c3e4', 'a2a3', 'f2f3', 'f1b5', 'f1c4', 'c1f4', 'c1e3', 'g1e2', 'h2h3', 'd1e2']",1
