Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,FEN,Top_10_Moves
b6c7,b6,c7,q,,False,r3kb1r/pp2pppp/1qn2n2/3p4/N2P2b1/P3PN2/1P3PPP/R1BQKB1R b KQkq - 2 8,"['b6c7', 'b6d8', 'b6a5', 'g4f3', 'e7e6', 'g7g6', 'a8c8', 'a8d8', 'f6d7', 'g4f5']"
e7e5,e7,e5,p,,False,r3kb1r/ppq1pppp/2n2n2/3p4/N2P2b1/P3PN2/1P2BPPP/R1BQK2R b KQkq - 4 9,"['e7e6', 'g4h5', 'g4f3', 'h7h6', 'h7h5', 'f6e4', 'g7g6', 'a8d8', 'a8c8', 'a7a6']"
e5e4,e5,e4,p,,False,r3kb1r/ppq2ppp/2n2n2/3pp3/N2P2b1/P3PN2/1P1BBPPP/R2QK2R b KQkq - 1 10,"['e5e4', 'g4f3', 'e5d4', 'f8d6', 'f6e4', 'f8e7', 'h7h5', 'a7a6', 'g4h5', 'h7h6']"
g4e2,g4,e2,b,B,False,r3kb1r/ppq2ppp/2n2n2/3p2N1/N2Pp1b1/P3P3/1P1BBPPP/R2QK2R b KQkq - 1 11,"['g4e2', 'g4d7', 'g4c8', 'c7d7', 'g4f5', 'h7h5', 'c7c8', 'g4e6', 'b7b5', 'h7h6']"
h7h6,h7,h6,p,,False,r3kb1r/ppq2ppp/2n2n2/3p2N1/N2Pp3/P3P3/1P1BQPPP/R3K2R b KQkq - 0 12,"['f8d6', 'h7h6', 'a7a6', 'c7d7', 'a8c8', 'g7g6', 'a8d8', 'a8b8', 'c7c8', 'f8e7']"
f8d6,f8,d6,b,,False,r3kb1r/ppq2pp1/2n2n1p/3p4/N2Pp3/P3P2N/1P1BQPPP/R3K2R b KQkq - 1 13,"['f8d6', 'h6h5', 'c7d8', 'c7d7', 'g7g6', 'a8d8', 'f8e7', 'c7c8', 'b7b6', 'c7b8']"
d6c5,d6,c5,b,N,False,r3k2r/ppq2pp1/2nb1n1p/2Np4/3Pp3/P3P2N/1P1BQPPP/R3K2R b KQkq - 3 14,"['b7b6', 'e8g8', 'a7a6', 'a8b8', 'c7c8', 'c7e7', 'c7b6', 'd6h2', 'e8f8', 'g7g5']"
c6a5,c6,a5,n,,False,r3k2r/ppq2pp1/2n2n1p/2Pp4/4p3/P3P2N/1P1BQPPP/R3K2R b KQkq - 0 15,"['e8g8', 'c6a5', 'c6e5', 'd5d4', 'e8c8', 'a7a6', 'a8d8', 'h8g8', 'c6e7', 'c7d7']"
a5c6,a5,c6,n,,False,r3k2r/ppq2pp1/5n1p/nQPp4/4p3/P3P2N/1P1B1PPP/R3K2R b KQkq - 2 16,"['a5c6', 'c7c6', 'c7d7', 'f6d7', 'e8f8', 'e8e7', 'e8d8']"
g7g5,g7,g5,p,,False,r3k2r/ppq2pp1/2n2n1p/1QPp4/4pN2/P3P3/1P1B1PPP/R3K2R b KQkq - 4 17,"['d5d4', 'a7a6', 'a8d8', 'c7d7', 'a8c8', 'e8c8', 'e8g8', 'g7g5', 'h8g8', 'h6h5']"
f6g4,f6,g4,n,,False,r3k2r/ppq2p2/2n2n1p/1QPp2p1/4p3/P3P3/1P1BNPPP/R3K2R b KQkq - 1 18,"['e8g8', 'f6d7', 'a7a6', 'h8g8', 'e8e7', 'h6h5', 'a7a5', 'f6h5', 'f6g8', 'h8h7']"
g4e5,g4,e5,n,,False,r3k2r/ppq2p2/2n4p/1QPp2p1/4p1n1/P3P2P/1P1BNPP1/R3K2R b KQkq - 0 19,"['g4e5', 'g4f6', 'a7a6', 'g4h2', 'e8g8', 'g4f2', 'e8c8', 'g4e3', 'd5d4', 'h6h5']"
a7a6,a7,a6,p,,False,r3k2r/ppq2p2/2n4p/1QPpn1p1/4p3/P3P2P/1P1BNPP1/R4RK1 b kq - 2 20,"['g5g4', 'e8c8', 'a7a6', 'h8g8', 'c7d7', 'f7f5', 'f7f6', 'h6h5', 'e8g8', 'h8f8']"
a8d8,a8,d8,r,,False,r3k2r/1pq2p2/p1n4p/2Ppn1p1/4p3/PQ2P2P/1P1BNPP1/R4RK1 b kq - 1 21,"['h6h5', 'g5g4', 'h8g8', 'c7e7', 'a8d8', 'c7d7', 'e8c8', 'f7f5', 'h8f8', 'e8g8']"
e8g8,e8,g8,k,,False,3rk2r/1pq2p2/p1n4p/2Ppn1p1/4p3/PQB1P2P/1P2NPP1/R4RK1 b k - 3 22,"['g5g4', 'h8g8', 'e8g8', 'c7d7', 'f7f6', 'h6h5', 'h8h7', 'c7e7', 'f7f5', 'd8d7']"
d5d4,d5,d4,p,,False,3r1rk1/1pq2p2/p1n4p/2Ppn1p1/4p3/PQB1P2P/1P2NPP1/3R1RK1 b - - 5 23,"['g5g4', 'c7d7', 'c6e7', 'f8e8', 'f7f5', 'c7c8', 'e5d3', 'd5d4', 'h6h5', 'd8d7']"
c6d4,c6,d4,n,B,False,3r1rk1/1pq2p2/p1n4p/2P1n1p1/3Bp3/PQ2P2P/1P2NPP1/3R1RK1 b - - 0 24,"['e5d3', 'g5g4', 'c6d4', 'f8e8', 'c7e7', 'c7c8', 'e5g6', 'e5f3', 'd8d7', 'd8e8']"
e5d3,e5,d3,n,,False,3r1rk1/1pq2p2/p6p/2P1n1p1/3Rp3/PQ2P2P/1P2NPP1/5RK1 b - - 0 25,"['e5d3', 'e5d7', 'd8d4', 'g5g4', 'f8e8', 'e5g6', 'g8h8', 'h6h5', 'c7c6', 'c7c8']"
d8d4,d8,d4,r,R,False,3r1rk1/1pq2p2/p6p/2P3p1/3Rp3/PQ1nP2P/1P3PP1/2N2RK1 b - - 2 26,"['d3c5', 'c7c5', 'd8d4', 'g8g7', 'f8e8', 'd3c1', 'd3e5', 'd3f4', 'd8d7', 'd8c8']"
d3f4,d3,f4,n,,False,5rk1/1pq2p2/p6p/2P3p1/3Pp3/PQ1n3P/1P3PP1/2N2RK1 b - - 0 27,"['d3f4', 'f8d8', 'c7d7', 'f8e8', 'c7c6', 'f8b8', 'h6h5', 'c7d8', 'g8g7', 'b7b6']"
b7b6,b7,b6,p,,False,5rk1/1pq2p2/p6p/2P3p1/3Ppn2/P3Q2P/1P3PP1/2N2RK1 b - - 2 28,"['b7b6', 'f8e8', 'f7f5', 'h6h5', 'c7e7', 'c7c6', 'g8g7', 'f7f6', 'f8d8', 'g8h8']"
a6a5,a6,a5,p,,False,5rk1/2q2p2/pp5p/2P3p1/1P1Ppn2/P3Q2P/5PP1/2N2RK1 b - - 0 29,"['f7f5', 'f8e8', 'f8d8', 'b6c5', 'c7b7', 'c7c6', 'g8h7', 'a6a5', 'f8c8', 'g5g4']"
b6c5,b6,c5,p,P,False,5rk1/2q2p2/1p5p/p1P3p1/1P1PQn2/P6P/5PP1/2N2RK1 b - - 0 30,"['a5b4', 'c7d7', 'c7d8', 'g8g7', 'f8d8', 'c7b8', 'a5a4', 'f7f5', 'f8b8', 'f8c8']"
a5b4,a5,b4,p,P,False,5rk1/2q2p2/7p/p1P3p1/1P2Qn2/P6P/5PP1/2N2RK1 b - - 0 31,"['f8c8', 'c7d8', 'f8d8', 'a5a4', 'f7f5', 'c7b8', 'f8b8', 'a5b4', 'f4e6', 'c7d7']"
g8g7,g8,g7,k,,False,5rk1/2q2p2/7p/2P3p1/1P2Qn2/7P/5PP1/2N2RK1 b - - 0 32,"['c7d8', 'c7d7', 'f8b8', 'f8d8', 'c7a7', 'f8c8', 'g8g7', 'c7b8', 'f7f5', 'c7c8']"
f4e6,f4,e6,n,,False,5r2/2q2pk1/7p/2P3p1/1P2Qn2/3N3P/5PP1/5RK1 b - - 2 33,"['c7c6', 'f8h8', 'f7f5', 'f8d8', 'f7f6', 'g7g8', 'f8c8', 'f8g8', 'g7f6', 'g7h8']"
c7e5,c7,e5,q,Q,False,5r2/2q2pk1/4n2p/2P1Q1p1/1P6/3N3P/5PP1/5RK1 b - - 4 34,"['c7e5', 'g7g8', 'g7g6', 'g7h7', 'f7f6']"
g7f6,g7,f6,k,,False,5r2/5pk1/4n2p/2P1N1p1/1P6/7P/5PP1/5RK1 b - - 0 35,"['f8b8', 'f8h8', 'f7f5', 'f8e8', 'e6f4', 'f8d8', 'f8g8', 'f8c8', 'e6d4', 'f7f6']"
f6e7,f6,e7,k,,False,5r2/3N1p2/4nk1p/2P3p1/1P6/7P/5PP1/5RK1 b - - 2 36,"['f6f5', 'f6g7', 'f6e7', 'f6g6']"
e7f8,e7,f8,k,N,False,5N2/4kp2/4n2p/2P3p1/1P6/7P/5PP1/5RK1 b - - 0 37,"['e6d4', 'e6f8', 'e7f8', 'e6f4', 'e6g7', 'e6d8', 'f7f5', 'e6c5', 'e6c7', 'g5g4']"
f8e7,f8,e7,k,,False,5k2/5p2/4n2p/2P3p1/1P6/7P/5PP1/3R2K1 b - - 1 38,"['f8g7', 'e6f4', 'f7f5', 'f7f6', 'f8g8', 'e6c7', 'e6d4', 'f8e7', 'h6h5', 'g5g4']"
h6h5,h6,h5,p,,False,8/4kp2/3Rn2p/2P3p1/1P6/7P/5PP1/6K1 b - - 3 39,"['e6f4', 'e6d4', 'e6d8', 'f7f6', 'e7f6', 'e6c7', 'e7f8', 'f7f5', 'h6h5', 'e7e8']"
e6c7,e6,c7,n,,False,8/4kp2/3Rn3/2P3pp/1P6/7P/5PPK/8 b - - 1 40,"['e6f4', 'h5h4', 'e7f6', 'f7f5', 'e6d8', 'e7f8', 'f7f6', 'g5g4', 'e7e8', 'e6f8']"
c7d5,c7,d5,n,,False,8/2n1kp2/1R6/2P3pp/1P6/7P/5PPK/8 b - - 3 41,"['f7f5', 'e7f8', 'h5h4', 'c7e6', 'c7d5', 'c7e8', 'f7f6', 'g5g4', 'c7a8', 'e7d7']"
e7e6,e7,e6,k,,False,8/1R2kp2/8/2Pn2pp/1P6/7P/5PPK/8 b - - 5 42,"['e7e6', 'e7f6', 'd5c7', 'e7e8', 'e7f8', 'e7d8']"
h5h4,h5,h4,p,,False,8/1R3p2/4k3/2Pn2pp/1P4P1/7P/5P1K/8 b - - 0 43,"['h5g4', 'd5f4', 'e6e5', 'h5h4', 'f7f5', 'd5c7', 'f7f6', 'd5f6', 'd5c3', 'd5e3']"
d5f4,d5,f4,n,,True,8/1R3p2/4k3/2Pn2p1/1P4Pp/7P/5PK1/8 b - - 1 44,"['d5f4', 'f7f5', 'f7f6', 'd5c3', 'd5e7', 'd5f6', 'e6f6', 'e6e5', 'd5e3', 'd5b6']"
f4d3,f4,d3,n,,False,8/1R3p2/4k3/2P3p1/1P3nPp/5K1P/5P2/8 b - - 3 45,"['f4h3', 'f7f6', 'f4d3', 'f7f5', 'f4g6', 'e6d5', 'e6e5', 'f4d5', 'e6f6', 'f4g2']"
d3f4,d3,f4,n,,False,8/1R3p2/4k3/2P3p1/1P2K1Pp/3n3P/5P2/8 b - - 5 46,"['d3f4', 'd3e1', 'd3c1', 'd3f2', 'd3b2', 'd3e5', 'd3b4', 'd3c5', 'f7f6', 'e6f6']"
f4d5,f4,d5,n,,False,8/1R3p2/2P1k3/6p1/1P2KnPp/7P/5P2/8 b - - 0 47,"['f4h3', 'e6d6', 'f7f6', 'f4g6', 'f4e2', 'f4g2', 'e6f6', 'f7f5', 'f4d5', 'f4d3']"
e6d6,e6,d6,k,,False,8/1R3p2/2P1k3/1P1n2p1/4K1Pp/7P/5P2/8 b - - 0 48,"['d5f4', 'd5f6', 'd5c3', 'f7f6', 'd5b4', 'd5e7', 'e6d6', 'd5b6', 'd5c7', 'd5e3']"
d6c5,d6,c5,k,,False,8/3R1p2/2Pk4/1P1n2p1/4K1Pp/7P/5P2/8 b - - 2 49,"['d6c5', 'd6e6']"
c5b6,c5,b6,k,,False,8/5p2/2P5/1PkR2p1/4K1Pp/7P/5P2/8 b - - 0 50,"['c5b6', 'c5b4', 'c5c4']"
f7f6,f7,f6,p,,False,8/5p2/1kP5/1P4R1/4K1Pp/7P/5P2/8 b - - 0 51,"['f7f6', 'b6c7', 'b6a5', 'b6a7', 'f7f5']"
b6c7,b6,c7,k,,False,8/8/1kP2p2/1P3R2/4K1Pp/7P/5P2/8 b - - 1 52,"['b6c7', 'b6a5', 'b6a7']"
c7b6,c7,b6,k,,False,8/2k5/2P2R2/1P6/4K1Pp/7P/5P2/8 b - - 0 53,"['c7b6', 'c7c8', 'c7d8', 'c7b8']"
b6c7,b6,c7,k,,False,8/8/1kP5/1P3R2/4K1Pp/7P/5P2/8 b - - 2 54,"['b6c7', 'b6a7', 'b6a5']"
c7b6,c7,b6,k,,False,8/2k5/2P5/1P3RP1/4K2p/7P/5P2/8 b - - 0 55,"['c7b6', 'c7c8', 'c7d8', 'c7d6', 'c7b8']"
b6a5,b6,a5,k,,False,8/8/1kP3P1/1P3R2/4K2p/7P/5P2/8 b - - 0 56,"['b6c7', 'b6a7', 'b6a5']"
a5b6,a5,b6,k,,False,8/6P1/2P5/kP3R2/4K2p/7P/5P2/8 b - - 0 57,"['a5b4', 'a5a4', 'a5b6']"
b6c7,b6,c7,k,,False,6Q1/8/1kP5/1P3R2/4K2p/7P/5P2/8 b - - 0 58,"['b6c7', 'b6a7', 'b6a5']"
c7b6,c7,b6,k,P,False,6Q1/2k5/1PP5/5R2/4K2p/7P/5P2/8 b - - 0 59,"['c7c6', 'c7b6', 'c7d6']"
b6c7,b6,c7,k,P,False,6Q1/2P5/1k6/5R2/4K2p/7P/5P2/8 b - - 0 60,"['b6c7', 'b6c6', 'b6a6', 'b6b7', 'b6a7']"
c7d8,c7,d8,k,,False,8/2k3Q1/8/5R2/4K2p/7P/5P2/8 b - - 1 61,"['c7c6', 'c7b6', 'c7d6', 'c7b8', 'c7d8', 'c7c8']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"['d7d5', 'c7c5', 'b8c6', 'g8f6', 'e7e5', 'c7c6', 'd7d6', 'e7e6', 'b7b6', 'a7a5']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"['d7d5', 'g7g6', 'g8f6', 'a7a6', 'd7d6', 'e7e6', 'd8c7', 'h7h6', 'a7a5', 'd8a5']"
c6d5,c6,d5,p,P,False,rnbqkbnr/pp2pppp/2p5/3P4/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,"['c6d5', 'd8a5', 'c8g4', 'c8f5', 'g8f6', 'g7g6', 'h7h6', 'd8c7', 'a7a6', 'd8d6']"
g8f6,g8,f6,n,,False,rnbqkbnr/pp2pppp/8/3p4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,"['c8d7', 'a7a6', 'c8g4', 'b8c6', 'g7g6', 'g8f6', 'e7e6', 'c8f5', 'c8e6', 'd8a5']"
b8c6,b8,c6,n,,False,rnbqkb1r/pp2pppp/5n2/3p2B1/3P4/5N2/PPP2PPP/RN1QKB1R b KQkq - 2 5,"['f6e4', 'b8c6', 'a7a6', 'c8f5', 'h7h6', 'd8a5', 'c8d7', 'e7e6', 'c8e6', 'c8g4']"
e7e6,e7,e6,p,,False,r1bqkb1r/pp2pppp/2n2n2/3p2B1/3P4/2N2N2/PPP2PPP/R2QKB1R b KQkq - 4 6,"['a7a6', 'e7e6', 'c8g4', 'h7h6', 'c8f5', 'f6e4', 'd8b6', 'd8a5', 'g7g6', 'c8d7']"
f8e7,f8,e7,b,,False,r1bqkb1r/pp3ppp/2n1pn2/1B1p2B1/3P4/2N2N2/PPP2PPP/R2QK2R b KQkq - 1 7,"['h7h6', 'd8a5', 'a7a6', 'd8b6', 'f8d6', 'f8e7', 'c8d7', 'f8b4', 'd8c7', 'd8d6']"
e8g8,e8,g8,k,,False,r1bqk2r/pp2bppp/2n1pn2/1B1p2B1/3P4/2N2N2/PPP2PPP/R2Q1RK1 b kq - 3 8,"['e8g8', 'd8b6', 'a7a6', 'h7h6', 'c8d7', 'd8c7', 'f6d7', 'd8d6', 'f6g8', 'a8b8']"
a7a6,a7,a6,p,,False,r1bq1rk1/pp2bppp/2n1pn2/1B1p2B1/3P4/2N2N2/PPP2PPP/R2QR1K1 b - - 5 9,"['d8b6', 'f6e8', 'h7h6', 'a7a6', 'f6d7', 'e7d6', 'f8e8', 'f6h5', 'c6a5', 'c8d7']"
c8d7,c8,d7,b,,False,r1bq1rk1/1p2bppp/p1n1pn2/3p2B1/B2P4/2N2N2/PPP2PPP/R2QR1K1 b - - 1 10,"['b7b5', 'c6a5', 'c8d7', 'f6g4', 'd8c7', 'f6d7', 'a8a7', 'g8h8', 'c6a7', 'c6b8']"
d8a5,d8,a5,q,,False,r2q1rk1/1p1bbppp/p1n1pn2/3p2B1/B2P4/2N2N2/PPPQ1PPP/R3R1K1 b - - 3 11,"['c6a5', 'a8c8', 'b7b5', 'h7h6', 'd8c7', 'c6b8', 'a8b8', 'c6a7', 'f6e8', 'd8c8']"
a8c8,a8,c8,r,,False,r4rk1/1p1bbppp/p1n1pn2/q2p2B1/3P4/1BN2N2/PPPQ1PPP/R3R1K1 b - - 5 12,"['f6e8', 'e7b4', 'h7h6', 'f6g4', 'b7b5', 'f8c8', 'a8c8', 'f8e8', 'a8d8', 'a5c7']"
f6e8,f6,e8,n,,False,2r2rk1/1p1bbppp/p1n1pn2/q2p2B1/3P4/1BN2N2/PPPQ1PPP/3RR1K1 b - - 7 13,"['a5c7', 'b7b5', 'f6e8', 'a5d8', 'd7e8', 'h7h6', 'e7b4', 'a5b4', 'b7b6', 'c8d8']"
c6e7,c6,e7,n,B,False,2r1nrk1/1p1bBppp/p1n1p3/q2p4/3P4/1BN2N2/PPPQ1PPP/3RR1K1 b - - 0 14,"['c6e7', 'a5c3', 'e8f6', 'b7b5', 'e6e5', 'e8d6', 'c8a8', 'g8h8', 'a5a2', 'c8c7']"
d7c6,d7,c6,b,,False,2r1nrk1/1p1bnppp/p3p3/q2pN3/3P4/1BN5/PPPQ1PPP/3RR1K1 b - - 1 15,"['a5d8', 'a5c7', 'd7b5', 'b7b5', 'c8c7', 'd7c6', 'e8f6', 'a5b5', 'c8d8', 'c8c3']"
f7f6,f7,f6,p,,False,2r1nrk1/1p2nppp/p1b1p3/q2pN1Q1/3P4/1BN5/PPP2PPP/3RR1K1 b - - 3 16,"['e7f5', 'c8c7', 'e7g6', 'a5c7', 'e8f6', 'a5d8', 'f7f6', 'a5b4', 'c6a4', 'b7b5']"
f6e5,f6,e5,p,N,False,2r1nrk1/1p2n1pp/p1b1pp2/q2pN3/3P2Q1/1BN5/PPP2PPP/3RR1K1 b - - 1 17,"['f6e5', 'e8c7', 'e7f5', 'f6f5', 'g8h8', 'e8d6', 'a5c3', 'f8f7', 'c6d7', 'e7g6']"
g8h8,g8,h8,k,,False,2r1nrk1/1p2n1pp/p1b1Q3/q2pp3/3P4/1BN5/PPP2PPP/3RR1K1 b - - 0 18,"['f8f7', 'g8h8']"
a5c7,a5,c7,q,,False,2r1nr1k/1p2Q1pp/p1b5/q2pp3/3P4/1BN5/PPP2PPP/3RR1K1 b - - 0 19,"['e8f6', 'f8g8', 'e8c7', 'f8f2', 'f8f5', 'f8f6', 'f8f4', 'e8d6', 'h8g8', 'f8f3']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"['d7d5', 'c7c5', 'b8c6', 'g8f6', 'e7e5', 'c7c6', 'd7d6', 'e7e6', 'b7b6', 'a7a5']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,"['d7d5', 'd8a5', 'e7e5', 'd8c7', 'g8f6', 'a7a6', 'd7d6', 'h7h6', 'h7h5', 'b7b5']"
c8f5,c8,f5,b,,False,rnbqkbnr/pp2pppp/2p5/3pP3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3,"['c8f5', 'g7g6', 'e7e6', 'g8h6', 'h7h5', 'c6c5', 'd5d4', 'a7a6', 'f7f6', 'd8c7']"
e7e6,e7,e6,p,,False,rn1qkbnr/pp2pppp/2p5/3pPb2/5P2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 4,"['e7e6', 'h7h6', 'f5g6', 'd5d4', 'h7h5', 'b8d7', 'f5g4', 'd8a5', 'c6c5', 'f7f6']"
f5g6,f5,g6,b,,False,rn1qkbnr/pp3ppp/2p1p3/3pPb2/3N1P2/8/PPPP2PP/RNBQKB1R b KQkq - 1 5,"['f5e4', 'g8e7', 'f5g6', 'g8h6', 'b8d7', 'h7h5', 'a7a6', 'f8b4', 'g7g6', 'f8c5']"
h7h5,h7,h5,p,,False,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3N1P1P/8/PPPP2P1/RNBQKB1R b KQkq - 0 6,"['h7h5', 'f8e7', 'a7a5', 'd8b6', 'h7h6', 'f8c5', 'c6c5', 'd8a5', 'g8h6', 'a7a6']"
e6f5,e6,f5,p,P,False,rn1qkbnr/pp3pp1/2p1p1b1/3pPP1p/3N3P/8/PPPP2P1/RNBQKB1R b KQkq - 0 7,"['e6f5', 'g6f5', 'd8b6', 'f8c5', 'd8c7', 'f8e7', 'g6h7', 'c6c5', 'g8e7', 'b8d7']"
f7e6,f7,e6,p,P,False,rn1qkbnr/pp3pp1/2p1P1b1/3p1p1p/3N3P/8/PPPP2P1/RNBQKB1R b KQkq - 0 8,"['f7e6', 'g8f6', 'd8d6', 'd8f6', 'g8h6', 'f8d6', 'd8c7', 'f5f4', 'g8e7', 'f8c5']"
d8e7,d8,e7,q,,False,rn1qkbnr/pp4p1/2p1N1b1/3p1p1p/7P/8/PPPP2P1/RNBQKB1R b KQkq - 0 9,"['d8e7', 'd8d6', 'd8f6', 'd8d7', 'd8b6', 'd8c8', 'd8a5', 'f8d6', 'g8f6', 'f5f4']"
e8d7,e8,d7,k,,False,rn2kbnr/pp2q1p1/2p1N1b1/3p1p1p/7P/8/PPPPQ1P1/RNB1KB1R b KQkq - 2 10,"['e8d7', 'e7d6', 'e7f6', 'g8f6', 'e8f7', 'e7f7', 'g8h6', 'c6c5', 'a7a5', 'b8a6']"
e7f8,e7,f8,q,N,False,rn3Nnr/pp1kq1p1/2p3b1/3p1p1p/7P/8/PPPPQ1P1/RNB1KB1R b KQ - 0 11,"['e7f8', 'd7c7', 'd7c8', 'd7d6', 'd7d8', 'd7e8']"
b8a6,b8,a6,n,,False,rn3qnr/pp1k2p1/2p3b1/3p1p1p/7P/5Q2/PPPP2P1/RNB1KB1R b KQ - 1 12,"['b8a6', 'g8f6', 'f8e8', 'f8c5', 'f5f4', 'f8e7', 'd7e8', 'g8h6', 'a7a5', 'd7c8']"
b7a6,b7,a6,p,B,False,r4qnr/pp1k2p1/B1p3b1/3p1p1p/7P/5Q2/PPPP2P1/RNB1K2R b KQ - 0 13,"['g6h7', 'b7a6', 'g8h6', 'g8f6', 'f8b4', 'f5f4', 'a8e8', 'f8c5', 'b7b5', 'f8e7']"
g8f6,g8,f6,n,,False,r4qnr/p2k2p1/p1p3b1/3p1p1p/7P/5Q2/PPPP2P1/RNB2RK1 b - - 1 14,"['f8c5', 'f8b4', 'g8f6', 'g8h6', 'f8f6', 'f8d8', 'f8b8', 'f8d6', 'f5f4', 'a8e8']"
f8d6,f8,d6,q,,False,r4q1r/p2k2p1/p1p2nb1/3p1p1p/7P/3P1Q2/PPP3P1/RNB2RK1 b - - 0 15,"['f8d8', 'f6g4', 'f8c5', 'f8b4', 'h8g8', 'f8d6', 'a6a5', 'a8c8', 'f8e7', 'g6h7']"
d6c5,d6,c5,q,,True,r6r/p2k2p1/p1pq1nb1/3p1p1p/5B1P/3P1Q2/PPP3P1/RN3RK1 b - - 2 16,"['d6c5', 'd6b4', 'd6f8', 'd6e7', 'd6e6', 'd6b8', 'f6g4', 'a8e8', 'a8b8', 'd6f4']"
f6g4,f6,g4,n,,False,r6r/p2k2p1/p1p2nb1/2qp1p1p/5B1P/3P1Q2/PPP3P1/RN3R1K b - - 4 17,"['g6f7', 'c5e7', 'a8e8', 'c5b6', 'g6h7', 'f6g4', 'c5a5', 'c5b5', 'a6a5', 'c5f8']"
h8e8,h8,e8,r,,False,r6r/p2k2p1/p1p3b1/2qp1p1p/5BnP/2NP1Q2/PPP3P1/R4R1K b - - 6 18,"['c5e7', 'h8f8', 'h8e8', 'a8b8', 'a8e8', 'd5d4', 'h8c8', 'c5a5', 'h8b8', 'g6f7']"
a6a5,a6,a5,p,,False,r3r3/p2k2p1/p1p3b1/2qp1p1p/5BnP/2NP1Q2/PPP3P1/4RR1K b - - 8 19,"['c5b4', 'e8e1', 'g4f2', 'a8d8', 'd5d4', 'e8e7', 'a6a5', 'a8c8', 'e8e6', 'g6f7']"
d5d4,d5,d4,p,,False,r3r3/p2k2p1/2p3b1/p1qp1p1p/5BnP/2NP2Q1/PPP3P1/4RR1K b - - 1 20,"['c5b4', 'c5f2', 'e8e1', 'g4f2', 'g6f7', 'd5d4', 'c5d4', 'a8d8', 'g6h7', 'a8c8']"
c5c2,c5,c2,q,P,False,r3r3/p2k2p1/2p3b1/p1q2p1p/3p1BnP/3P2Q1/PPP3P1/3NRR1K b - - 1 21,"['c5c2', 'g6f7', 'a5a4', 'a8c8', 'a7a6', 'c5b4', 'a8d8', 'e8e1', 'c5d5', 'e8e7']"
c2c5,c2,c5,q,,False,r3r3/p1Bk2p1/2p3b1/p4p1p/3p2nP/3P2Q1/PPq3P1/3NRR1K b - - 1 22,"['c2c5', 'f5f4', 'd7c8', 'c2d2', 'c2a4', 'g4f6', 'e8e1', 'a5a4', 'a8d8', 'g6f7']"
a8e8,a8,e8,r,R,False,r3R3/p1Bk2p1/2p3b1/p1q2p1p/3p2nP/3P2Q1/PP4P1/3N1R1K b - - 0 23,"['a8e8', 'g6e8', 'd7e8', 'f5f4', 'g4f2', 'a8c8', 'g4e3', 'g4h2', 'c5b6', 'c5e5']"
c5b6,c5,b6,q,,False,1B2r3/p2k2p1/2p3b1/p1q2p1p/3p2nP/3P2Q1/PP4P1/3N1R1K b - - 1 24,"['c5b6', 'd7e6', 'e8e7', 'f5f4', 'e8e2', 'e8e6', 'e8c8', 'a5a4', 'e8e5', 'c5b4']"
d7c8,d7,c8,k,,False,1B2r3/p2k2p1/1qpQ2b1/p4p1p/3p2nP/3P4/PP4P1/3N1R1K b - - 3 25,['d7c8']
e8e2,e8,e2,r,,False,1Bk1r3/p5p1/1qp3Q1/p4p1p/3p2nP/3P4/PP4P1/3N1R1K b - - 0 26,"['b6d8', 'e8e2', 'e8f8', 'g4f6', 'e8e3', 'e8e7', 'c8b8', 'e8e6', 'e8e1', 'e8e4']"
b6b7,b6,b7,q,,False,2k5/p5p1/1qp3Q1/p4p1p/3p2nP/3P2B1/PP2r1P1/3N1R1K b - - 2 27,"['f5f4', 'c8b7', 'b6b5', 'e2d2', 'e2c2', 'g4h6', 'c6c5', 'b6b7', 'g4e5', 'e2e7']"
c8d8,c8,d8,k,,False,2k5/pq4p1/2p5/p4Q1p/3p2nP/3P2B1/PP2r1P1/3N1R1K b - - 0 28,"['b7d7', 'c8d8', 'e2e6']"
b7d7,b7,d7,q,,False,3k4/pq4p1/2p5/p6Q/3p2nP/3P2B1/PP2r1P1/3N1R1K b - - 0 29,"['g4f6', 'c6c5', 'g4e3', 'b7d7', 'g4h6', 'g4e5', 'b7f7', 'b7e7', 'b7b2', 'a5a4']"
d8e7,d8,e7,k,,False,3k1R2/p2q2p1/2p5/p6Q/3p2nP/3P2B1/PP2r1P1/3N3K b - - 2 30,"['e2e8', 'd7e8', 'd8e7']"
